tipo	Id	Orip	Ano	Turno	NoBolsa	NoCarpeta	TipoFormulario	Matricula	FechaInicial	FechaFinal	Correlativo	FolioInicial	FolioFinal	TotalFolios	NoFoliosPeriodico	CantidadPeriodico	NoFoliosMapa	CantidadMapa	NoFoliosCd	CantidadCd	Caja
2020	207150	236	2020	4895	2	9	6	69186	10/12/2020	10/12/2020	1 DE 1	1	17	17	0	0	0	0	0	0	3
2020	207151	236	2020	4896	2	9	6	69180	10/12/2020	10/12/2020	1 DE 1	18	34	17	0	0	0	0	0	0	3
2020	207154	236	2020	4897	2	9	6	69183	10/12/2020	10/12/2020	1 DE 1	35	50	16	0	0	0	0	0	0	3
2020	207157	236	2020	4898	2	9	6	69251	10/12/2020	10/12/2020	1 DE 1	51	68	18	0	0	0	0	0	0	3
2020	207159	236	2020	4899	2	9	6	85714	10/12/2020	10/12/2020	1 DE 1	69	79	11	0	0	0	0	0	0	3
2020	207161	236	2020	4900	2	9	6	67072	10/12/2020	10/12/2020	1 DE 1	80	91	12	0	0	0	0	0	0	3
2020	207163	236	2020	4903	2	9	6	30201	10/12/2020	10/12/2020	1 DE 1	92	103	12	0	0	0	0	0	0	3
2020	207166	236	2020	4904	2	9	6	5122	10/12/2020	10/12/2020	1 DE 1	104	115	12	0	0	0	0	0	0	3
2020	207167	236	2020	4905	2	9	6	48790	10/12/2020	10/12/2020	1 DE 1	116	117	2	0	0	0	0	0	0	3
2020	207168	236	2020	4909	2	9	6	45303	10/12/2020	10/12/2020	1 DE 1	118	128	11	0	0	0	0	0	0	3
2020	207170	236	2020	4910	2	9	6	87286	10/12/2020	10/12/2020	1 DE 1	129	137	9	0	0	0	0	0	0	3
2020	207172	236	2020	4912	2	9	6	3802	10/12/2020	10/12/2020	1 DE 1	138	162	25	0	0	0	0	0	0	3
2020	207176	236	2020	4913	2	10	6	72155	10/12/2020	10/12/2020	1 DE 1	1	40	40	0	0	0	0	0	0	3
2020	207179	236	2020	4914	2	10	6	5497	10/12/2020	10/12/2020	1 DE 1	41	51	11	0	0	0	0	0	0	3
2020	207181	236	2020	4915	2	10	6	29590	10/12/2020	10/12/2020	1 DE 1	52	68	17	0	0	0	0	0	0	3
2020	207183	236	2020	4916	2	10	6	21873	10/12/2020	10/12/2020	1 DE 1	69	79	11	0	0	0	0	0	0	3
2020	207186	236	2020	3834	2	10	6	70663	11/12/2020	11/12/2020	1 DE 1	80	100	21	0	0	0	0	0	0	3
2020	207188	236	2020	3982	2	10	6	31691	11/12/2020	11/12/2020	1 DE 1	101	106	6	0	0	0	0	0	0	3
2020	207190	236	2020	4657	2	10	6	21100	11/12/2020	11/12/2020	1 DE 1	107	120	14	0	0	0	0	0	0	3
2020	207221	236	2020	4663	2	10	6	23744	11/12/2020	11/12/2020	1 DE 1	121	133	13	0	0	0	0	0	0	3
2020	207223	236	2020	4664	2	10	6	59659	11/12/2020	11/12/2020	1 DE 1	134	146	13	0	0	0	0	0	0	3
2020	207225	236	2020	4665	2	10	6	65972	11/12/2020	11/12/2020	1 DE 1	147	193	47	0	0	0	0	0	0	3
2020	207228	236	2020	4668	2	11	6	83191	11/12/2020	11/12/2020	1 DE 1	1	25	25	0	0	0	0	0	0	4
2020	207229	236	2020	4671	2	11	6	73736	11/12/2020	11/12/2020	1 DE 1	26	36	11	0	0	0	0	0	0	4
2020	207231	236	2020	4672	2	11	6	76097	11/12/2020	11/12/2020	1 DE 1	37	67	31	0	0	0	0	0	0	4
2020	207233	236	2020	4685	2	11	6	126	11/12/2020	11/12/2020	1 DE 1	68	85	18	0	0	0	0	0	0	4
2020	207234	236	2020	4686	2	11	6	87906	11/12/2020	11/12/2020	1 DE 1	86	97	12	0	0	0	0	0	0	4
2020	207235	236	2020	4687	2	11	6	87907	11/12/2020	11/12/2020	1 DE 1	98	112	15	0	0	0	0	0	0	4
2020	207237	236	2020	4688	2	11	6	87909	11/12/2020	11/12/2020	1 DE 1	113	125	13	0	0	0	0	0	0	4
2020	207239	236	2020	4947	2	11	6	83310	11/12/2020	11/12/2020	1 DE 1	126	155	30	0	0	0	0	0	0	4
2020	207241	236	2020	4981	2	11	6	54040	11/12/2020	11/12/2020	1 DE 1	156	168	13	0	0	0	0	0	0	4
2020	207243	236	2020	4982	2	11	6	53601	11/12/2020	11/12/2020	1 DE 1	169	173	5	0	0	0	0	0	0	4
2020	206991	236	2020	4999	3	1	6	45023	11/12/2020	11/12/2020	1 DE 1	1	49	49	0	0	0	0	0	0	4
2020	206992	236	2020	5000	3	1	6	36911	11/12/2020	11/12/2020	1 DE 1	50	58	9	0	0	0	0	0	0	4
2020	206993	236	2020	5001	3	1	6	36701	11/12/2020	11/12/2020	1 DE 1	59	69	11	0	0	0	0	0	0	4
2020	206994	236	2020	5003	3	1	6	61472	11/12/2020	11/12/2020	1 DE 1	70	82	13	0	0	0	0	0	0	4
2020	206995	236	2020	5005	3	1	6	40004	11/12/2020	11/12/2020	1 DE 1	83	95	13	0	0	0	0	0	0	4
2020	206996	236	2020	5006	3	1	6	37272	11/12/2020	11/12/2020	1 DE 1	96	105	10	0	0	0	0	0	0	4
2020	206997	236	2020	5008	3	1	6	61471	11/12/2020	11/12/2020	1 DE 1	106	116	11	0	0	0	0	0	0	4
2020	206998	236	2020	5031	3	1	6	36845	11/12/2020	11/12/2020	1 DE 1	117	160	44	0	0	0	0	0	0	4
2020	206999	236	2020	5036	3	1	6	69912	11/12/2020	11/12/2020	1 DE 1	161	175	15	0	0	0	0	0	0	4
2020	207000	236	2020	5037	3	1	6	67434	11/12/2020	11/12/2020	1 DE 1	176	179	4	0	0	0	0	0	0	4
2020	207001	236	2020	5038	3	1	6	32879	11/12/2020	11/12/2020	1 DE 1	180	192	13	0	0	0	0	0	0	4
2020	207002	236	2020	5039	3	2	6	8895	11/12/2020	11/12/2020	1 DE 1	1	17	17	0	0	0	0	0	0	4
2020	207003	236	2020	5040	3	2	6	28135	11/12/2020	11/12/2020	1 DE 1	18	20	3	0	0	0	0	0	0	4
2020	207004	236	2020	5041	3	2	6	59189	11/12/2020	11/12/2020	1 DE 1	21	31	11	0	0	0	0	0	0	4
2020	207005	236	2020	5043	3	2	6	32644	11/12/2020	11/12/2020	1 DE 1	32	44	13	0	0	0	0	0	0	4
2020	207006	236	2020	5044	3	2	6	42388	11/12/2020	11/12/2020	1 DE 1	45	47	3	0	0	0	0	0	0	4
2020	207007	236	2020	5046	3	2	6	45983	11/12/2020	11/12/2020	1 DE 1	48	68	21	0	0	0	0	0	0	4
2020	207008	236	2020	5048	3	2	6	75877	11/12/2020	11/12/2020	1 DE 1	69	80	12	0	0	0	0	0	0	4
2020	207009	236	2020	5051	3	2	6	34030	11/12/2020	11/12/2020	1 DE 1	81	91	11	0	0	0	0	0	0	4
2020	207010	236	2020	5052	3	2	6	21027	11/12/2020	11/12/2020	1 DE 1	92	102	11	0	0	0	0	0	0	4
2020	207011	236	2020	5053	3	2	6	83493	11/12/2020	11/12/2020	1 DE 1	103	115	13	0	0	0	0	0	0	4
2020	207012	236	2020	5056	3	2	6	62231	11/12/2020	11/12/2020	1 DE 1	116	127	12	0	0	0	0	0	0	4
2020	207013	236	2020	5058	3	2	6	75154	11/12/2020	11/12/2020	1 DE 1	128	148	21	0	0	0	0	0	0	4
2020	207014	236	2020	5059	3	2	6	24620	11/12/2020	11/12/2020	1 DE 1	149	160	12	0	0	0	0	0	0	4
2020	207015	236	2020	5060	3	2	6	73245	11/12/2020	11/12/2020	1 DE 1	161	167	7	0	0	0	0	0	0	4
2020	207016	236	2020	5061	3	2	6	20363	11/12/2020	11/12/2020	1 DE 1	168	179	12	0	0	0	0	0	0	4
2020	207017	236	2020	5062	3	2	6	52372	11/12/2020	11/12/2020	1 DE 1	180	184	5	0	0	0	0	0	0	4
2020	207018	236	2020	5063	3	2	6	52449	11/12/2020	11/12/2020	1 DE 1	185	189	5	0	0	0	0	0	0	4
2020	207019	236	2020	5070	3	2	6	47883	11/12/2020	11/12/2020	1 DE 1	190	199	10	0	0	0	0	0	0	4
2020	207020	236	2020	5090	3	3	6	59915	11/12/2020	11/12/2020	1 DE 1	1	3	3	0	0	0	0	0	0	4
2020	207021	236	2020	5091	3	3	6	87515	11/12/2020	11/12/2020	1 DE 1	4	28	25	0	0	0	0	0	0	4
2020	207022	236	2020	4808	3	3	6	13465	16/12/2020	16/12/2020	1 DE 1	29	41	13	0	0	0	0	0	0	4
2020	207023	236	2020	4813	3	3	6	18334	16/12/2020	16/12/2020	1 DE 1	42	59	18	0	0	0	0	0	0	4
2020	207024	236	2020	4814	3	3	6	43919	16/12/2020	16/12/2020	1 DE 1	60	64	5	0	0	0	0	0	0	4
2020	207025	236	2020	4816	3	3	6	34244	16/12/2020	16/12/2020	1 DE 1	65	69	5	0	0	0	0	0	0	4
2020	207026	236	2020	4817	3	3	6	70314	16/12/2020	16/12/2020	1 DE 1	70	72	3	0	0	0	0	0	0	4
2020	207027	236	2020	4822	3	3	6	67994	16/12/2020	16/12/2020	1 DE 1	73	94	22	0	0	0	0	0	0	4
2020	207028	236	2020	4824	3	3	6	34625	16/12/2020	16/12/2020	1 DE 1	95	97	3	0	0	0	0	0	0	4
2020	207029	236	2020	4826	3	3	6	29315	16/12/2020	16/12/2020	1 DE 1	98	103	6	0	0	0	0	0	0	4
2020	207030	236	2020	4830	3	3	6	70607	16/12/2020	16/12/2020	1 DE 1	104	122	19	0	0	0	0	0	0	4
2020	207031	236	2020	4832	3	3	6	57210	16/12/2020	16/12/2020	1 DE 1	123	137	15	0	0	0	0	0	0	4
2020	207032	236	2020	4635	3	3	6	51476	16/12/2020	16/12/2020	1 DE 1	138	140	3	0	0	0	0	0	0	4
2020	207033	236	2020	4647	3	3	6	68089	16/12/2020	16/12/2020	1 DE 1	141	173	33	0	0	0	0	0	0	4
2020	207034	236	2020	4676	3	3	6	21328	16/12/2020	16/12/2020	1 DE 1	174	181	8	0	0	0	0	0	0	4
2020	207036	236	2020	4677	3	3	6	21328	16/12/2020	16/12/2020	1 DE 1	182	194	13	0	0	0	0	0	0	4
2020	207038	236	2020	4678	3	4	6	21328	16/12/2020	16/12/2020	1 DE 1	1	11	11	0	0	0	0	0	0	4
2020	207039	236	2020	4679	3	4	6	29640	16/12/2020	16/12/2020	1 DE 1	12	21	10	0	0	0	0	0	0	4
2020	207040	236	2020	4681	3	4	6	82762	16/12/2020	16/12/2020	1 DE 1	22	42	21	0	0	0	0	0	0	4
2020	207041	236	2020	4682	3	4	6	53433	16/12/2020	16/12/2020	1 DE 1	43	57	15	0	0	0	0	0	0	4
2020	207042	236	2020	4683	3	4	6	32041	16/12/2020	16/12/2020	1 DE 1	58	62	5	0	0	0	0	0	0	4
2020	207043	236	2020	4684	3	4	6	74136	16/12/2020	16/12/2020	1 DE 1	63	77	15	0	0	0	0	0	0	4
2020	207045	236	2020	4690	3	4	6	87911	16/12/2020	16/12/2020	1 DE 1	78	90	13	0	0	0	0	0	0	4
2020	207047	236	2020	4691	3	4	6	87912	16/12/2020	16/12/2020	1 DE 1	91	106	16	0	0	0	0	0	0	4
2020	207049	236	2020	4692	3	4	6	6846	16/12/2020	16/12/2020	1 DE 1	107	118	12	0	0	0	0	0	0	4
2020	207050	236	2020	4693	3	4	6	87913	16/12/2020	16/12/2020	1 DE 1	119	131	13	0	0	0	0	0	0	4
2020	207051	236	2020	4695	3	4	6	87914	16/12/2020	16/12/2020	1 DE 1	132	144	13	0	0	0	0	0	0	4
2020	207052	236	2020	4696	3	4	6	87915	16/12/2020	16/12/2020	1 DE 1	145	157	13	0	0	0	0	0	0	4
2020	207053	236	2020	4697	3	4	6	87916	16/12/2020	16/12/2020	1 DE 1	158	170	13	0	0	0	0	0	0	4
2020	207055	236	2020	4698	3	4	6	87917	16/12/2020	16/12/2020	1 DE 1	171	183	13	0	0	0	0	0	0	4
2020	207057	236	2020	4699	3	4	6	26329	16/12/2020	16/12/2020	1 DE 1	184	200	17	0	0	0	0	0	0	4
2020	207060	236	2020	4700	3	5	6	87919	16/12/2020	16/12/2020	1 DE 1	1	13	13	0	0	0	0	0	0	4
2020	207061	236	2020	4701	3	5	6	54510	16/12/2020	16/12/2020	1 DE 1	14	30	17	0	0	0	0	0	0	4
2020	207063	236	2020	4702	3	5	6	87920	16/12/2020	16/12/2020	1 DE 1	31	43	13	0	0	0	0	0	0	4
2020	207066	236	2020	4703	3	5	6	87921	16/12/2020	16/12/2020	1 DE 1	44	57	14	0	0	0	0	0	0	4
2020	207067	236	2020	4706	3	5	6	87922	16/12/2020	16/12/2020	1 DE 1	58	69	12	0	0	0	0	0	0	4
2020	207069	236	2020	4707	3	5	6	87923	16/12/2020	16/12/2020	1 DE 1	70	82	13	0	0	0	0	0	0	4
2020	207070	236	2020	4708	3	5	6	87924	16/12/2020	16/12/2020	1 DE 1	83	95	13	0	0	0	0	0	0	4
2020	207071	236	2020	4709	3	5	6	87925	16/12/2020	16/12/2020	1 DE 1	96	108	13	0	0	0	0	0	0	4
2020	207072	236	2020	4710	3	5	6	6727	16/12/2020	16/12/2020	1 DE 1	109	112	4	0	0	0	0	0	0	4
2020	207073	236	2020	4711	3	5	6	87926	16/12/2020	16/12/2020	1 DE 1	113	124	12	0	0	0	0	0	0	4
2020	207074	236	2020	4712	3	5	6	87927	16/12/2020	16/12/2020	1 DE 1	125	136	12	0	0	0	0	0	0	4
2020	207076	236	2020	4713	3	5	6	87928	16/12/2020	16/12/2020	1 DE 1	137	149	13	0	0	0	0	0	0	4
2020	207077	236	2020	4714	3	5	6	87929	16/12/2020	16/12/2020	1 DE 1	150	162	13	0	0	0	0	0	0	4
2020	207080	236	2020	4716	3	5	6	87930	16/12/2020	16/12/2020	1 DE 1	163	175	13	0	0	0	0	0	0	4
2020	207082	236	2020	4717	3	5	6	87931	16/12/2020	16/12/2020	1 DE 1	176	187	12	0	0	0	0	0	0	4
2020	207084	236	2020	4718	3	5	6	87932	16/12/2020	16/12/2020	1 DE 1	188	200	13	0	0	0	0	0	0	4
2020	207086	236	2020	4719	3	6	6	87933	16/12/2020	16/12/2020	1 DE 1	1	13	13	0	0	0	0	0	0	4
2020	207087	236	2020	4720	3	6	6	87934	16/12/2020	16/12/2020	1 DE 1	14	25	12	0	0	0	0	0	0	4
2020	207089	236	2020	4721	3	6	6	87935	16/12/2020	16/12/2020	1 DE 1	26	38	13	0	0	0	0	0	0	4
2020	207091	236	2020	4723	3	6	6	87936	16/12/2020	16/12/2020	1 DE 1	39	52	14	0	0	0	0	0	0	4
2020	207093	236	2020	4725	3	6	6	49890	16/12/2020	16/12/2020	1 DE 1	53	65	13	0	0	0	0	0	0	4
2020	207095	236	2020	4726	3	6	6	57565	16/12/2020	16/12/2020	1 DE 1	66	81	16	0	0	0	0	0	0	4
2020	207097	236	2020	4727	3	6	6	86305	16/12/2020	16/12/2020	1 DE 1	82	95	14	0	0	0	0	0	0	4
2020	207099	236	2020	4728	3	6	6	85102	16/12/2020	16/12/2020	1 DE 1	96	108	13	0	0	0	0	0	0	4
2020	207100	236	2020	4729	3	6	6	12458	16/12/2020	16/12/2020	1 DE 1	109	119	11	0	0	0	0	0	0	4
2020	207102	236	2020	4730	3	6	6	87359	16/12/2020	16/12/2020	1 DE 1	120	131	12	0	0	0	0	0	0	4
2020	207104	236	2020	4734	3	6	6	45854	16/12/2020	16/12/2020	1 DE 1	132	143	12	0	0	0	0	0	0	4
2020	207105	236	2020	4735	3	6	6	50501	16/12/2020	16/12/2020	1 DE 1	144	160	17	0	0	0	0	0	0	4
2020	207107	236	2020	4736	3	6	6	42693	16/12/2020	16/12/2020	1 DE 1	161	172	12	0	0	0	0	0	0	4
2020	207109	236	2020	4865	3	6	6	1455	16/12/2020	16/12/2020	1 DE 1	173	183	11	0	0	0	0	0	0	4
2020	207110	236	2020	4866	3	6	6	23340	16/12/2020	16/12/2020	1 DE 1	184	195	12	0	0	0	0	0	0	4
2020	207148	236	2020	4867	3	7	6	69848	16/12/2020	16/12/2020	1 DE 1	1	14	14	0	0	0	0	0	0	4
2020	207149	236	2020	4868	3	7	6	20293	16/12/2020	16/12/2020	1 DE 1	15	17	3	0	0	0	0	0	0	4
2020	207152	236	2020	4869	3	7	6	49976	16/12/2020	16/12/2020	1 DE 1	18	30	13	0	0	0	0	0	0	4
2020	207153	236	2020	4870	3	7	6	48429	16/12/2020	16/12/2020	1 DE 1	31	33	3	0	0	0	0	0	0	4
2020	207155	236	2020	4873	3	7	6	85005	16/12/2020	16/12/2020	1 DE 1	34	45	12	0	0	0	0	0	0	4
2020	207156	236	2020	4878	3	7	6	2110	16/12/2020	16/12/2020	1 DE 1	46	50	5	0	0	0	0	0	0	4
2020	207158	236	2020	4879	3	7	6	87302	16/12/2020	16/12/2020	1 DE 1	51	64	14	0	0	0	0	0	0	4
2020	207160	236	2020	4881	3	7	6	6871	16/12/2020	16/12/2020	1 DE 1	65	77	13	0	0	0	0	0	0	4
2020	207162	236	2020	4882	3	7	6	69899	16/12/2020	16/12/2020	1 DE 1	78	88	11	0	0	0	0	0	0	4
2020	207164	236	2020	4883	3	7	6	40267	16/12/2020	16/12/2020	1 DE 1	89	100	12	0	0	0	0	0	0	4
2020	207165	236	2020	4918	3	7	6	87939	16/12/2020	16/12/2020	1 DE 1	101	120	20	0	0	0	0	0	0	4
2020	207169	236	2020	4919	3	7	6	87940	16/12/2020	16/12/2020	1 DE 1	121	141	21	0	0	0	0	0	0	4
2020	207171	236	2020	4920	3	7	6	87941	16/12/2020	16/12/2020	1 DE 1	142	158	17	0	0	0	0	0	0	4
2020	207173	236	2020	4921	3	7	6	87942	16/12/2020	16/12/2020	1 DE 1	159	180	22	0	0	0	0	0	0	4
2020	207174	236	2020	4922	3	7	6	87943	16/12/2020	16/12/2020	1 DE 1	181	202	22	0	0	0	0	0	0	4
2020	207175	236	2020	4923	3	8	6	87944	16/12/2020	16/12/2020	1 DE 1	1	19	19	0	0	0	0	0	0	4
2020	207177	236	2020	4924	3	8	6	87945	16/12/2020	16/12/2020	1 DE 1	20	36	17	0	0	0	0	0	0	4
2020	207178	236	2020	4925	3	8	6	87946	16/12/2020	16/12/2020	1 DE 1	37	54	18	0	0	0	0	0	0	4
2020	207180	236	2020	4926	3	8	6	87947	16/12/2020	16/12/2020	1 DE 1	55	86	32	0	0	0	0	0	0	4
2020	207182	236	2020	4927	3	8	6	87948	16/12/2020	16/12/2020	1 DE 1	87	105	19	0	0	0	0	0	0	4
2020	207184	236	2020	4928	3	8	6	87949	16/12/2020	16/12/2020	1 DE 1	106	142	37	0	0	0	0	0	0	4
2020	207185	236	2020	4929	3	8	6	87950	16/12/2020	16/12/2020	1 DE 1	143	156	14	0	0	0	0	0	0	4
2020	207187	236	2020	4930	3	8	6	87411	16/12/2020	16/12/2020	1 DE 1	157	167	11	0	0	0	0	0	0	4
2020	207189	236	2020	4931	3	8	6	87951	16/12/2020	16/12/2020	1 DE 1	168	183	16	0	0	0	0	0	0	4
2020	207191	236	2020	4932	3	8	6	87410	16/12/2020	16/12/2020	1 DE 1	184	195	12	0	0	0	0	0	0	4
2020	207192	236	2020	4933	3	9	6	87407	16/12/2020	16/12/2020	1 DE 1	1	11	11	0	0	0	0	0	0	4
2020	207193	236	2020	4934	3	9	6	87412	16/12/2020	16/12/2020	1 DE 1	12	23	12	0	0	0	0	0	0	4
2020	207194	236	2020	4941	3	9	6	59048	16/12/2020	16/12/2020	1 DE 1	24	34	11	0	0	0	0	0	0	4
2020	207195	236	2020	4943	3	9	6	28065	16/12/2020	16/12/2020	1 DE 1	35	39	5	0	0	0	0	0	0	4
2020	207196	236	2020	4944	3	9	6	66213	16/12/2020	16/12/2020	1 DE 1	40	47	8	0	0	0	0	0	0	4
2020	207197	236	2020	4945	3	9	6	42580	16/12/2020	16/12/2020	1 DE 1	48	50	3	0	0	0	0	0	0	4
2020	207198	236	2020	4946	3	9	6	83341	16/12/2020	16/12/2020	1 DE 1	51	80	30	0	0	0	0	0	0	4
2020	207199	236	2020	4950	3	9	6	9121	16/12/2020	16/12/2020	1 DE 1	81	86	6	0	0	0	0	0	0	4
2020	207200	236	2020	4951	3	9	6	76046	16/12/2020	16/12/2020	1 DE 1	87	104	18	0	0	0	0	0	0	4
2020	207201	236	2020	4959	3	9	6	1525	16/12/2020	16/12/2020	1 DE 1	105	122	18	0	0	0	0	0	0	4
2020	207202	236	2020	4960	3	9	6	1525	16/12/2020	16/12/2020	1 DE 1	123	140	18	0	0	0	0	0	0	4
2020	207203	236	2020	4983	3	9	6	22804	16/12/2020	16/12/2020	1 DE 1	141	150	10	0	0	0	0	0	0	4
2020	207204	236	2020	4984	3	9	6	70301	16/12/2020	16/12/2020	1 DE 1	151	171	21	0	0	0	0	0	0	4
2020	207205	236	2020	4985	3	9	6	64528	16/12/2020	16/12/2020	1 DE 1	172	190	19	0	0	0	0	0	0	4
2020	207206	236	2020	4986	3	9	6	11661	16/12/2020	16/12/2020	1 DE 1	191	195	5	0	0	0	0	0	0	4
2020	207207	236	2020	4988	3	10	6	70171	16/12/2020	16/12/2020	1 DE 1	1	16	16	0	0	0	0	0	0	5
2020	207208	236	2020	4989	3	10	6	16463	16/12/2020	16/12/2020	1 DE 1	17	30	14	0	0	0	0	0	0	5
2020	207209	236	2020	4990	3	10	6	5916	16/12/2020	16/12/2020	1 DE 1	31	44	14	0	0	0	0	0	0	5
2020	207210	236	2020	4991	3	10	6	19514	16/12/2020	16/12/2020	1 DE 1	45	81	37	0	0	0	0	0	0	5
2020	207211	236	2020	4992	3	10	6	51734	16/12/2020	16/12/2020	1 DE 1	82	96	15	0	0	0	0	0	0	5
2020	207212	236	2020	4993	3	10	6	65138	16/12/2020	16/12/2020	1 DE 1	97	111	15	0	0	0	0	0	0	5
2020	207213	236	2020	4994	3	10	6	73242	16/12/2020	16/12/2020	1 DE 1	112	131	20	0	0	0	0	0	0	5
2020	207214	236	2020	4996	3	10	6	57790	16/12/2020	16/12/2020	1 DE 1	132	142	11	0	0	0	0	0	0	5
2020	207215	236	2020	4997	3	10	6	33188	16/12/2020	16/12/2020	1 DE 1	143	154	12	0	0	0	0	0	0	5
2020	207216	236	2020	5009	3	10	6	74793	16/12/2020	16/12/2020	1 DE 1	155	180	26	0	0	0	0	0	0	5
2020	207217	236	2020	5010	3	10	6	49610	16/12/2020	16/12/2020	1 DE 1	181	192	12	0	0	0	0	0	0	5
2020	207218	236	2020	5011	3	10	6	50488	16/12/2020	16/12/2020	1 DE 1	193	197	5	0	0	0	0	0	0	5
2020	207219	236	2020	5012	3	10	6	59050	16/12/2020	16/12/2020	1 DE 1	198	209	12	0	0	0	0	0	0	5
2020	207220	236	2020	5013	4	1	6	73419	16/12/2020	16/12/2020	1 DE 1	1	86	86	0	0	0	0	0	0	5
2020	207222	236	2020	5014	4	1	6	34800	16/12/2020	16/12/2020	1 DE 1	87	103	17	0	0	0	0	0	0	5
2020	207224	236	2020	5015	4	1	6	54769	16/12/2020	16/12/2020	1 DE 1	104	120	17	0	0	0	0	0	0	5
2020	207226	236	2020	5016	4	1	6	38694	16/12/2020	16/12/2020	1 DE 1	121	169	49	0	0	0	0	0	0	5
2020	207227	236	2020	5017	4	1	6	32848	16/12/2020	16/12/2020	1 DE 1	170	183	14	0	0	0	0	0	0	5
2020	207230	236	2020	5018	4	1	6	32263	16/12/2020	16/12/2020	1 DE 1	184	186	3	0	0	0	0	0	0	5
2020	207232	236	2020	5022	4	1	6	35410	16/12/2020	16/12/2020	1 DE 1	187	194	8	0	0	0	0	0	0	5
2020	207236	236	2020	5023	4	2	6	65193	16/12/2020	16/12/2020	1 DE 1	1	11	11	0	0	0	0	0	0	5
2020	207238	236	2020	5025	4	2	6	61308	16/12/2020	16/12/2020	1 DE 1	12	24	13	0	0	0	0	0	0	5
2020	207240	236	2020	5026	4	2	6	26700	16/12/2020	16/12/2020	1 DE 1	25	36	12	0	0	0	0	0	0	5
2020	207242	236	2020	5030	4	2	6	84917	16/12/2020	16/12/2020	1 DE 1	37	49	13	0	0	0	0	0	0	5
2020	207244	236	2020	5047	4	2	6	87513	16/12/2020	16/12/2020	1 DE 1	50	78	29	0	0	0	0	0	0	5
2020	207245	236	2020	5049	4	2	6	45473	16/12/2020	16/12/2020	1 DE 1	79	91	13	0	0	0	0	0	0	5
2020	207246	236	2020	5071	4	2	6	12438	16/12/2020	16/12/2020	1 DE 1	92	102	11	0	0	0	0	0	0	5
2020	207247	236	2020	5073	4	2	6	48344	16/12/2020	16/12/2020	1 DE 1	103	123	21	0	0	0	0	0	0	5
2020	207248	236	2020	5077	4	2	6	5423	16/12/2020	16/12/2020	1 DE 1	124	135	12	0	0	0	0	0	0	5
2020	207249	236	2020	5078	4	2	6	52089	16/12/2020	16/12/2020	1 DE 1	136	147	12	0	0	0	0	0	0	5
2020	207250	236	2020	5079	4	2	6	52945	16/12/2020	16/12/2020	1 DE 1	148	160	13	0	0	0	0	0	0	5
2020	207251	236	2020	5081	4	2	6	5020	16/12/2020	16/12/2020	1 DE 1	161	175	15	0	0	0	0	0	0	5
2020	207252	236	2020	5082	4	2	6	85532	16/12/2020	16/12/2020	1 DE 1	176	186	11	0	0	0	0	0	0	5
2020	207253	236	2020	5083	4	3	6	29649	16/12/2020	16/12/2020	1 DE 1	1	57	57	0	0	0	0	0	0	5
2020	207254	236	2020	5085	4	3	6	85721	16/12/2020	16/12/2020	1 DE 1	58	68	11	0	0	0	0	0	0	5
2020	207255	236	2020	5086	4	3	6	85741	16/12/2020	16/12/2020	1 DE 1	69	83	15	0	0	0	0	0	0	5
2020	207256	236	2020	5087	4	3	6	85779	16/12/2020	16/12/2020	1 DE 1	84	97	14	0	0	0	0	0	0	5
2020	207257	236	2020	5088	4	3	6	48262	16/12/2020	16/12/2020	1 DE 1	98	115	18	0	0	0	0	0	0	5
2020	207258	236	2020	5089	4	3	6	13081	16/12/2020	16/12/2020	1 DE 1	116	136	21	0	0	0	0	0	0	5
2020	207259	236	2020	5097	4	3	6	82704	16/12/2020	16/12/2020	1 DE 1	137	159	23	0	0	0	0	0	0	5
2020	207260	236	2020	5098	4	3	6	82704	16/12/2020	16/12/2020	1 DE 1	160	166	7	0	0	0	0	0	0	5
2020	207261	236	2020	5099	4	3	6	44263	16/12/2020	16/12/2020	1 DE 1	167	177	11	0	0	0	0	0	0	5
2020	207262	236	2020	5101	4	3	6	48997	16/12/2020	16/12/2020	1 DE 1	178	197	20	0	0	0	0	0	0	5
2020	207263	236	2020	5102	4	4	6	25931	16/12/2020	16/12/2020	1 DE 1	1	21	21	0	0	0	0	0	0	5
2020	207264	236	2020	5103	4	4	6	22454	16/12/2020	16/12/2020	1 DE 1	22	40	19	0	0	0	0	0	0	5
2020	207265	236	2020	3959	4	4	6	23958	17/12/2020	17/12/2020	1 DE 1	41	48	8	0	0	0	0	0	0	5
2020	207266	236	2020	4579	4	4	6	46297	17/12/2020	17/12/2020	1 DE 1	49	73	25	0	0	0	0	0	0	5
2020	207267	236	2020	4580	4	4	6	46297	17/12/2020	17/12/2020	1 DE 1	74	81	8	0	0	0	0	0	0	5
2020	207268	236	2020	4715	4	4	6	22493	17/12/2020	17/12/2020	1 DE 1	82	95	14	0	0	0	0	0	0	5
2020	207269	236	2020	4731	4	4	6	73626	17/12/2020	17/12/2020	1 DE 1	96	132	37	0	0	0	0	0	0	5
2020	207270	236	2020	4737	4	4	6	42693	17/12/2020	17/12/2020	1 DE 1	133	144	12	0	0	0	0	0	0	5
2020	207271	236	2020	4744	4	4	6	4893	17/12/2020	17/12/2020	1 DE 1	145	156	12	0	0	0	0	0	0	5
2020	207272	236	2020	4938	4	4	6	68136	17/12/2020	17/12/2020	1 DE 1	157	176	20	0	0	0	0	0	0	5
